"id","region","district","municipality","parish","lat","lon","origin","alert_date","alert_hour","village_area","vegetation_area","farming_area","village_veget_area","total_area","intentional_cause","timePeriod","tmax"
4411,"Beira Litoral","Aveiro","Aveiro","Nossa Senhora de Fátima",40.5752792358398,8.569167137146,"fire","2015-05-15",14:36:00,5.475,0,0,5.475,0.0034783326874329,1,"Tarde",234
4429,"Beira Litoral","Viseu","Tondela","Santiago de Besteiros",40.5713882446289,8.14493083953857,"firepit","2015-04-04",22:37:00,0.06,0,0,0.06,0.00010437360243485,0,"Noite",200
4435,"Beira Litoral","Coimbra","Condeixa-a-Nova","Zambujal",40.0559997558594,8.44486141204834,"agriculture","2015-03-15",19:18:00,0,0,0.001,0,1.39956053799107e-06,0,"Noite",247.536855189559
4444,"Beira Litoral","Coimbra","Figueira da Foz","Quiaios",40.2152786254883,8.85319423675537,"firepit","2015-06-01",17:05:00,0.13,0,0.07,0.13,0.000279912107598214,0,"Tarde",294
4468,"Beira Litoral","Viseu","Viseu","Mundão",40.7047233581543,7.86625003814697,"firepit","2015-04-04",20:01:00,0,0.01,0,0.01,1.72503950601838e-05,0,"Noite",173
4495,"Beira Litoral","Viseu","Castro Daire","Monteiras",40.9474983215332,7.90035533905029,"firepit","2015-04-02",19:29:00,0,0.001,0,0.001,1.56821773274399e-06,0,"Noite",171
4497,"Beira Litoral","Leiria","Ansião","Santiago da Guarda",39.9088897705078,8.49802780151367,"firepit","2015-06-07",17:40:00,0.02,0.03,0,0.05,9.07272892231435e-05,0,"Tarde",247.536855189559
4512,"Beira Litoral","Aveiro","Sever do Vouga","Silva Escura",40.7566680908203,8.40075588226318,"firepit","2015-03-27",15:24:00,0,0.075,0,0.075,4.76483929785328e-05,0,"Tarde",185
4513,"Beira Litoral","Viseu","Vila Nova de Paiva","Vila Cova à Coelheira",40.8705558776855,7.76063871383667,"fire","2015-03-28",13:28:00,0.05,3.95,0,4,0.00696968234355852,1,"Tarde",193
4515,"Beira Litoral","Leiria","Ansião","Ansião",39.901668548584,8.46249961853027,"firepit","2015-03-16",14:23:00,0.15,0.1,0,0.25,0.000454363718975222,0,"Tarde",247.536855189559
4521,"Beira Litoral","Leiria","Pedrógão Grande","Vila Facaia",39.9430541992188,8.23188877105713,"firepit","2015-03-29",17:24:00,0.12,0.04,0,0.16,0.000290727325586786,1,"Tarde",247.536855189559
4525,"Beira Litoral","Aveiro","Aveiro","Requeixo",40.5788879394531,8.54766654968262,"firepit","2015-05-24",22:54:00,0,2e-04,0,2e-04,1.27062381276088e-07,0,"Noite",258
4535,"Beira Litoral","Aveiro","Estarreja","Pardilhó",40.7944450378418,8.63551425933838,"agriculture","2015-06-19",13:30:00,0,0,0.008,0,5.0824952510435e-06,0,"Tarde",270
4574,"Beira Litoral","Aveiro","Ovar","Válega",40.8344993591309,8.58364963531494,"firepit","2015-06-25",17:20:00,0,0.1532,0,0.1532,9.7329784057483e-05,1,"Tarde",294
4583,"Beira Litoral","Viseu","Nelas","Vilar Seco",40.5622215270996,7.86036109924316,"agric_burn","2015-03-15",18:03:00,0,0.001,0,0.001,1.56821773274399e-06,0,"Noite",155
4586,"Beira Litoral","Coimbra","Coimbra","São Martinho de Árvore",40.2158317565918,8.5513219833374,"agriculture","2015-05-24",13:52:00,0,0,0.6,0,0.000839736322794642,0,"Tarde",248
4608,"Beira Litoral","Leiria","Pombal","São Simão de Litém",39.8283348083496,8.60619449615479,"firepit","2015-07-04",05:37:00,0.25,0.25,0,0.5,0.000908909256165319,1,"Madrugada",312
4612,"Beira Litoral","Viseu","Viseu","Couto de Baixo",40.651668548584,8.01416683197021,"firepit","2015-03-30",22:09:00,0.13,0.3,0,0.43,0.000749085337007377,0,"Noite",247.536855189559
4638,"Beira Litoral","Coimbra","Coimbra","Eiras",40.2216682434082,8.43727779388428,"agriculture","2015-06-23",21:48:00,0,0,0.002,0,2.79912107598214e-06,0,"Noite",298
4645,"Beira Litoral","Coimbra","Tábua","Sinde",40.3400001525879,8.05897235870361,"firepit","2015-06-08",14:10:00,0,0.05,0,0.05,6.99780268995535e-05,0,"Tarde",282
4646,"Beira Litoral","Aveiro","Sever do Vouga","Rocas do Vouga",40.7566680908203,8.34527778625488,"firepit","2015-06-08",15:06:00,0.11,0,0,0.11,6.98843097018481e-05,0,"Tarde",247.536855189559
4662,"Beira Litoral","Coimbra","Soure","Granja do Ulmeiro",40.1616096496582,8.63080596923828,"agric_burn","2015-07-10",02:48:00,0,0.05,0,0.05,6.99780268995535e-05,0,"Madrugada",247.536855189559
4675,"Beira Litoral","Coimbra","Tábua","Carapinha",40.2841949462891,8.09639739990234,"firepit","2015-05-21",11:04:00,0,0.01,0,0.01,1.39956053799107e-05,0,"Manhã",247.536855189559
4677,"Beira Litoral","Leiria","Porto de Mós","Alvados",39.5783348083496,8.75229740142822,"firepit","2015-05-21",14:01:00,0.01,0.01,0,0.02,3.61818247603318e-05,0,"Tarde",226
4680,"Beira Litoral","Coimbra","Penacova","Penacova",40.280834197998,8.27319431304932,"firepit","2015-03-31",21:25:00,0,0.04,0,0.04,5.59824215196428e-05,0,"Noite",266
4687,"Beira Litoral","Viseu","Oliveira de Frades","São João da Serra",40.7813873291016,8.24752807617188,"firepit","2015-05-30",14:06:00,0.25,0,0,0.25,0.00043544179045858,0,"Tarde",241
4692,"Beira Litoral","Viseu","Nelas","Canas de Senhorim",40.5063896179199,7.93609428405762,"firepit","2015-02-10",14:04:00,0,0.002,0,0.002,3.3106818802373e-06,0,"Tarde",154
4704,"Beira Litoral","Leiria","Pombal","São Simão de Litém",39.8327789306641,8.61555576324463,"firepit","2015-03-16",02:39:00,0.24,0.1,0,0.34,0.000618000112363657,1,"Madrugada",140
4705,"Beira Litoral","Aveiro","Sever do Vouga","Rocas do Vouga",40.7622222900391,8.35338878631592,"firepit","2015-03-16",12:10:00,0.78,0,0,0.78,0.000495543286976741,0,"Tarde",247.536855189559
4706,"Beira Litoral","Viseu","Tondela","Santiago de Besteiros",40.5822219848633,8.12527751922607,"firepit","2015-03-16",13:25:00,0.2,0,0,0.2,0.000348318583083914,0,"Tarde",126
4707,"Beira Litoral","Viseu","Vila Nova de Paiva","Vila Cova à Coelheira",40.8816680908203,7.82344436645508,"fire","2015-03-16",17:01:00,0.05,2,0,2.05,0.00357187725594655,1,"Tarde",247.536855189559
4730,"Beira Litoral","Coimbra","Tábua","Carapinha",40.2786102294922,8.1025447845459,"firepit","2015-06-01",23:20:00,0.001,0,0,0.001,1.39956053799107e-06,0,"Noite",247.536855189559
4735,"Beira Litoral","Coimbra","Góis","Alvares",40.0290832519531,8.05338573455811,"firepit","2015-06-07",22:55:00,0.01,0.005,0,0.015,2.09934080698661e-05,0,"Noite",247.536855189559
4745,"Beira Litoral","Viseu","Mortágua","Mortágua",40.400390625,8.23322200775146,"firepit","2015-05-27",13:29:00,0.015,0,0,0.015,2.59627157976504e-05,1,"Tarde",247.536855189559
4753,"Beira Litoral","Leiria","Porto de Mós","Calvaria de Cima",39.6147232055664,8.8683967590332,"fire","2015-06-18",17:07:00,0.35,0.65,0,1,0.00181800033054551,1,"Tarde",250
4762,"Beira Litoral","Aveiro","Estarreja","Avanca",40.8058319091797,8.57072257995605,"firepit","2015-06-21",21:19:00,0,0.006,0,0.006,3.81187143828263e-06,0,"Noite",281
4769,"Beira Litoral","Aveiro","Aveiro","Vera Cruz",40.6458320617676,8.65922260284424,"agric_burn","2015-04-01",15:05:00,0,0,0.0189,0,1.20073950305903e-05,0,"Tarde",176
4785,"Beira Litoral","Coimbra","Coimbra","Eiras",40.2486114501953,8.42341709136963,"firepit","2015-06-21",21:25:00,0,0.03,0,0.03,4.19868161397321e-05,1,"Noite",292
4796,"Beira Litoral","Viseu","Oliveira de Frades","Reigoso",40.6786117553711,8.27741622924805,"firepit","2015-07-10",13:01:00,0,0.008,0,0.008,1.37654667651972e-05,1,"Tarde",247.536855189559
4798,"Beira Litoral","Leiria","Leiria","Arrabal",39.6988906860352,8.72772216796875,"firepit","2015-07-21",14:29:00,0.01,0.28,0,0.29,0.000527091004925637,0,"Tarde",332
4812,"Beira Litoral","Coimbra","Tábua","Tábua",40.3597221374512,8.0507116317749,"agriculture","2015-07-26",19:35:00,0,0,0.015,0,2.09934080698661e-05,1,"Noite",352
4813,"Beira Litoral","Coimbra","Montemor-o-Velho","Tentúgal",40.224723815918,8.58427238464355,"agriculture","2015-07-25",06:40:00,0,0,0.03,0,4.19868161397321e-05,0,"Manhã",356
4817,"Beira Litoral","Leiria","Leiria","Marrazes",39.7599983215332,8.79475021362305,"firepit","2015-07-02",14:13:00,0,0.005,0,0.005,8.90909252892591e-06,0,"Tarde",328
4821,"Beira Litoral","Coimbra","Oliveira do Hospital","Vila Franca da Beira",40.4361114501953,7.86438894271851,"agriculture","2015-07-16",16:31:00,0,0,0.01,0,1.39956053799107e-05,1,"Tarde",344
4823,"Beira Litoral","Coimbra","Coimbra","Brasfemes",40.2697219848633,8.39577770233154,"agriculture","2015-06-18",16:25:00,0,0,0.002,0,2.79912107598214e-06,0,"Tarde",250
4834,"Beira Litoral","Viseu","Tondela","Lajeosa do Dão",40.5047225952148,7.98564720153809,"firepit","2015-04-01",15:17:00,0,0.2,0,0.2,0.000348318583083914,0,"Tarde",212
4835,"Beira Litoral","Aveiro","Ovar","Válega",40.8344993591309,8.58364963531494,"fire","2015-04-10",17:02:00,0,2.35,0,2.35,0.00149298297999403,0,"Tarde",247.536855189559
4836,"Beira Litoral","Coimbra","Montemor-o-Velho","Tentúgal",40.2337760925293,8.59549999237061,"firepit","2015-04-11",00:49:00,0,0.1,0,0.1,0.000139956053799107,0,"Madrugada",218
4840,"Beira Litoral","Coimbra","Pampilhosa da Serra","Pampilhosa da Serra",40.0455017089844,7.97372245788574,"firepit","2015-05-27",21:22:00,0,0.001,0,0.001,1.39956053799107e-06,0,"Noite",247.536855189559
4847,"Beira Litoral","Aveiro","Estarreja","Veiros",40.7506103515625,8.6162223815918,"firepit","2015-03-22",21:59:00,0,0.0535,0,0.0535,3.39891869913534e-05,0,"Noite",114
4872,"Beira Litoral","Viseu","Mangualde","Várzea de Tavares",40.6061096191406,7.60024452209473,"firepit","2015-03-31",14:30:00,0.32,0,0,0.32,0.000557414280783112,0,"Tarde",201
4873,"Beira Litoral","Viseu","Mangualde","Mangualde",40.5869445800781,7.76458311080933,"firepit","2015-03-31",16:20:00,0,0.001,0,0.001,1.56821773274399e-06,0,"Tarde",220
4879,"Beira Litoral","Leiria","Pombal","Redinha",39.9925003051758,8.60788917541504,"firepit","2015-07-04",09:36:00,0.005,0.005,0,0.01,1.80000032727279e-05,1,"Manhã",247.536855189559
4883,"Beira Litoral","Coimbra","Figueira da Foz","São Julião (Figueira da Foz)",40.1531944274902,8.8619441986084,"firepit","2015-07-04",15:22:00,0,0.001,0,0.001,1.39956053799107e-06,0,"Tarde",376
4884,"Beira Litoral","Coimbra","Cantanhede","Sanguinheira",40.3405570983887,8.68508052825928,"firepit","2015-07-04",15:51:00,0,0.2,0,0.2,0.000279912107598214,0,"Tarde",376
4891,"Beira Litoral","Leiria","Pombal","Carriço",40.0009536743164,8.90969467163086,"firepit","2015-04-04",18:21:00,0.093,0,0,0.093,0.00016890912161984,1,"Noite",247.536855189559
4905,"Beira Litoral","Leiria","Ansião","Pousaflores",39.8727760314941,8.37497234344482,"firepit","2015-06-02",14:08:00,0.01,0,0,0.01,1.80000032727279e-05,0,"Tarde",247.536855189559
4914,"Beira Litoral","Aveiro","Mealhada","Pampilhosa",0.672222197055817,0.140277773141861,"agriculture","2015-07-05",19:20:00,0,0,0.183,0,0.00011626207886762,0,"Noite",247.536855189559
4918,"Beira Litoral","Viseu","São Pedro do Sul","Sul",40.8252792358398,8.02762222290039,"firepit","2015-07-31",01:05:00,0.05,0,0,0.05,8.69489609599165e-05,0,"Madrugada",280
4930,"Beira Litoral","Coimbra","Oliveira do Hospital","São Gião",40.3322219848633,7.78713893890381,"firepit","2015-03-31",22:18:00,0,0.002,0,0.002,2.79912107598214e-06,0,"Noite",247.536855189559
4936,"Beira Litoral","Coimbra","Oliveira do Hospital","Seixo da Beira",40.4783325195312,7.83475542068481,"firepit","2015-06-20",15:55:00,0.07,0,0,0.07,9.7969237659375e-05,1,"Tarde",310
4937,"Beira Litoral","Leiria","Pombal","Louriçal",40.0309448242188,8.75586128234863,"firepit","2015-06-20",23:43:00,0.2,0,0,0.2,0.000363454611537202,1,"Noite",310
4946,"Beira Litoral","Guarda","Aguiar da Beira","Souto de Aguiar da Beira",0.680000007152557,0.124166667461395,"firepit","2015-07-31",03:05:00,0,0.002,0,0.002,4.17290824066882e-07,0,"Madrugada",277
4958,"Beira Litoral","Viseu","Tondela","Mouraz",40.4758338928223,8.06472206115723,"firepit","2015-08-02",19:23:00,0.075,0,0,0.075,0.000130510564647249,1,"Noite",306
4960,"Beira Litoral","Viseu","Mangualde","Mangualde",40.643611907959,7.75244998931885,"firepit","2015-07-31",16:47:00,0,0.002,0,0.002,3.3106818802373e-06,0,"Tarde",280
4961,"Beira Litoral","Aveiro","Aveiro","Cacia",40.6775016784668,8.62516689300537,"agriculture","2015-07-31",17:52:00,0,0,0.2945,0,0.000187099356429039,0,"Tarde",280
4990,"Beira Litoral","Aveiro","Ovar","Esmoriz",40.9594459533691,8.62658309936523,"firepit","2015-05-29",21:49:00,0,0.0272,0,0.0272,1.72804838535479e-05,1,"Noite",225
4991,"Beira Litoral","Viseu","Oliveira de Frades","Souto de Lafões",40.7336387634277,8.16034984588623,"firepit","2015-07-17",18:45:00,0,0.001,0,0.001,1.56821773274399e-06,1,"Noite",344
4993,"Beira Litoral","Aveiro","Aveiro","Requeixo",40.5788879394531,8.54766654968262,"firepit","2015-06-01",14:33:00,0.74,0,0,0.74,0.000470130810721524,0,"Tarde",294
4994,"Beira Litoral","Aveiro","Sever do Vouga","Sever do Vouga",40.7377777099609,8.35805511474609,"firepit","2015-06-03",14:29:00,0.23,0,0,0.23,0.000146121738467501,0,"Tarde",247.536855189559
4999,"Beira Litoral","Viseu","Nelas","Aguieira",40.5288887023926,7.92066669464111,"fire","2015-03-21",08:35:00,1.5,0.784,0,2.284,0.00397961386645999,0,"Manhã",120
5027,"Beira Litoral","Aveiro","Ovar","Esmoriz",40.9619445800781,8.63797187805176,"firepit","2015-03-24",16:44:00,0,0.15,0,0.15,9.52967859570656e-05,1,"Tarde",191
5028,"Beira Litoral","Aveiro","Aveiro","Nossa Senhora de Fátima",40.5769462585449,8.57600021362305,"firepit","2015-03-24",19:14:00,0.2037,0,0,0.2037,0.000129413035329695,0,"Noite",198
5032,"Beira Litoral","Viseu","Viseu","Cota",40.8358612060547,7.81419467926025,"firepit","2015-07-31",08:09:00,0,0.01,0,0.01,1.72503950601838e-05,0,"Manhã",280
5040,"Beira Litoral","Viseu","Viseu","Cavernães",40.7017211914062,7.82902765274048,"fire","2015-07-06",15:21:00,10,2,0,12,0.0209093955235051,1,"Tarde",247.536855189559
5050,"Beira Litoral","Viseu","Tondela","Tonda",40.4922218322754,8.08475875854492,"firepit","2015-03-25",13:44:00,0.01,0.05,0,0.06,0.00010437360243485,0,"Tarde",144
5054,"Beira Litoral","Viseu","Vouzela","Ventosa",40.6991653442383,8.08579730987549,"firepit","2015-04-20",17:26:00,0,0.001,0,0.001,1.56821773274399e-06,0,"Tarde",202
5055,"Beira Litoral","Viseu","Oliveira de Frades","São João da Serra",40.7627792358398,8.24477767944336,"firepit","2015-06-07",14:24:00,0.1,0,0,0.1,0.000174072168334582,0,"Tarde",247.536855189559
5080,"Beira Litoral","Leiria","Batalha","São Mamede",39.6011962890625,8.69761085510254,"agriculture","2015-06-19",15:08:00,0,0,0.002,0,3.45454608264474e-06,0,"Tarde",294
5083,"Beira Litoral","Aveiro","Ílhavo","São Salvador",40.6018333435059,8.66594409942627,"agric_burn","2015-07-04",23:43:00,0,0,0.0012,0,7.62374287656525e-07,0,"Noite",376
5085,"Beira Litoral","Viseu","Penalva Do Castelo","Ínsua",40.6733322143555,7.69905567169189,"firepit","2015-04-04",17:36:00,0.02,0.67,0,0.69,0.00120212601535564,0,"Tarde",173
5088,"Beira Litoral","Viseu","Tondela","Vilar de Besteiros",40.5783348083496,8.07494163513184,"firepit","2015-03-27",12:31:00,0.04,0,0,0.04,6.95243194849834e-05,0,"Tarde",188
5097,"Beira Litoral","Aveiro","Vagos","Sosa",40.5352210998535,8.65716648101807,"agriculture","2015-06-13",02:20:00,0,0,0.0032,0,2.0329981004174e-06,0,"Madrugada",298
5099,"Beira Litoral","Leiria","Batalha","Batalha",39.6616668701172,8.83418369293213,"agriculture","2015-06-15",18:18:00,0,0,0.3,0,0.000545272826413241,0,"Noite",254
5104,"Beira Litoral","Leiria","Pedrógão Grande","Graça",39.9211120605469,8.23002815246582,"agriculture","2015-07-11",12:50:00,0,0,0.41,0,0.000745272862776884,0,"Tarde",247.536855189559
5135,"Beira Litoral","Coimbra","Figueira da Foz","Buarcos",40.1683616638184,8.88088893890381,"agriculture","2015-05-17",19:23:00,0,0,0.002,0,2.79912107598214e-06,0,"Noite",290
5149,"Beira Litoral","Leiria","Pombal","Albergaria dos Doze",39.810001373291,8.60416698455811,"firepit","2015-06-09",18:12:00,0.02,0,0,0.02,3.61818247603318e-05,1,"Noite",260
5158,"Beira Litoral","Coimbra","Coimbra","São Martinho do Bispo",40.1880569458008,8.47833347320557,"firepit","2015-06-25",10:10:00,0,0.035,0,0.035,4.89846188296875e-05,1,"Manhã",266
5163,"Beira Litoral","Aveiro","Vagos","Sosa",40.5352210998535,8.65716648101807,"agriculture","2015-06-28",00:02:00,0,0,0.0036,0,2.28712286296957e-06,0,"Madrugada",326
5164,"Beira Litoral","Leiria","Figueiró dos Vinhos","Aguda",39.9550018310547,8.32027816772461,"firepit","2015-06-28",09:50:00,0.22,0,0,0.22,0.00039981825451241,1,"Manhã",247.536855189559
5166,"Beira Litoral","Aveiro","Albergaria-a-Velha","Valmaior",40.7016372680664,8.45849990844727,"firepit","2015-06-20",07:55:00,0.2,0,0,0.2,0.000127062381276087,0,"Manhã",269
5168,"Beira Litoral","Aveiro","Águeda","Fermentelos",0.675833344459534,0.14194443821907,"agriculture","2015-06-21",12:25:00,0,0,0.11,0,6.98843097018481e-05,0,"Tarde",293
5184,"Beira Litoral","Leiria","Leiria","Santa Eufémia",39.7700004577637,8.73510265350342,"agriculture","2015-05-19",13:12:00,0,0,0.04,0,7.25454677355396e-05,0,"Tarde",266
5189,"Beira Litoral","Viseu","Castro Daire","Mões",40.8675537109375,7.89349985122681,"firepit","2015-03-18",21:56:00,0,0.01,0,0.01,1.72503950601838e-05,1,"Noite",179
5206,"Beira Litoral","Coimbra","Coimbra","Trouxemil",40.2649993896484,8.44799995422363,"firepit","2015-07-03",12:55:00,0,0.005,0,0.005,6.99780268995535e-06,1,"Tarde",330
5214,"Beira Litoral","Aveiro","Aveiro","Eixo",40.6291656494141,8.56452751159668,"agriculture","2015-06-24",13:54:00,0,0,8e-04,0,5.0824952510435e-07,0,"Tarde",272
5215,"Beira Litoral","Leiria","Ansião","Santiago da Guarda",39.9422225952148,8.45499992370605,"firepit","2015-06-24",14:26:00,0.14,0.14,0,0.28,0.000508909183438033,1,"Tarde",247.536855189559
5221,"Beira Litoral","Leiria","Leiria","Carreira",39.8736114501953,8.84927749633789,"agriculture","2015-04-04",17:34:00,0,0,0.03,0,5.43636462479357e-05,0,"Tarde",184
5222,"Beira Litoral","Coimbra","Pampilhosa da Serra","Dornelas do Zêzere",40.0945281982422,7.75433349609375,"false_alarm","2015-04-04",19:02:00,0,0,0,0,0,0,"Noite",247.536855189559
5225,"Beira Litoral","Aveiro","Ovar","Ovar",40.8727760314941,8.6716947555542,"firepit","2015-04-03",16:54:00,0.0428,0,0,0.0428,2.71913495930827e-05,1,"Tarde",247.536855189559
5244,"Beira Litoral","Viseu","Tondela","Parada de Gonta",40.5822219848633,8.00792217254639,"firepit","2015-05-17",00:20:00,0.29,0,0,0.29,0.000505140356358313,1,"Madrugada",224
5245,"Beira Litoral","Aveiro","Ovar","Esmoriz",40.9619445800781,8.63797187805176,"firepit","2015-06-24",01:16:00,0,0.1011,0,0.1011,6.42300337350622e-05,1,"Madrugada",272
5248,"Beira Litoral","Leiria","Pombal","Pombal",39.8969459533691,8.58444976806641,"firepit","2015-07-09",19:20:00,0,4e-04,0,4e-04,5.45454644628117e-07,1,"Noite",247.536855189559
5252,"Beira Litoral","Coimbra","Pampilhosa da Serra","Pampilhosa da Serra",40.0455017089844,7.97372245788574,"fire","2015-05-23",17:15:00,1.8,7.35,0,9.15,0.0128059789226183,0,"Tarde",247.536855189559
5272,"Beira Litoral","Viseu","Castro Daire","Cujó",40.9394454956055,7.84455537796021,"fire","2015-08-01",13:14:00,0,2,0,2,0.00348475404857189,1,"Tarde",302
5274,"Beira Litoral","Viseu","Vila Nova de Paiva","Vila Cova à Coelheira",40.856388092041,7.77613878250122,"firepit","2015-08-03",02:59:00,0,0.5,0,0.5,0.000871057827331909,0,"Madrugada",296
5276,"Beira Litoral","Viseu","Castro Daire","Picão",40.9458351135254,7.95497226715088,"firepit","2015-07-31",18:25:00,0,0.05,0,0.05,8.69489609599165e-05,1,"Noite",280
5277,"Beira Litoral","Aveiro","Aveiro","Nossa Senhora de Fátima",40.5769462585449,8.57600021362305,"firepit","2015-07-31",21:06:00,0.0167,0,0,0.0167,1.06097088365533e-05,1,"Noite",374
5289,"Beira Litoral","Coimbra","Pampilhosa da Serra","Unhais-o-Velho",40.126335144043,7.85622215270996,"firepit","2015-02-18",14:30:00,0.5,0,0,0.5,0.000699780268995535,0,"Tarde",247.536855189559
5292,"Beira Litoral","Leiria","Pombal","Pombal",39.8955574035645,8.681471824646,"firepit","2015-08-02",02:36:00,0.1,0.03,0,0.13,0.000236181861123975,1,"Madrugada",278
5302,"Beira Litoral","Viseu","Tondela","Santiago de Besteiros",40.5713882446289,8.14493083953857,"firepit","2015-03-24",06:35:00,0.1,0,0,0.1,0.000174072168334582,0,"Manhã",198
5305,"Beira Litoral","Leiria","Leiria","Azoia",39.7180824279785,8.82544422149658,"fire","2015-05-17",14:44:00,2.7,0,0,2.7,0.00490890998343818,0,"Tarde",224
5306,"Beira Litoral","Viseu","Mangualde","Mangualde",40.5869445800781,7.76458311080933,"agric_burn","2015-03-30",23:53:00,0,0.01,0,0.01,1.72503950601838e-05,0,"Noite",202
5326,"Beira Litoral","Leiria","Porto de Mós","Pedreiras",39.5972213745117,8.8723611831665,"agriculture","2015-01-10",13:11:00,0,0,0.2,0,0.000363454611537202,0,"Tarde",172
5327,"Beira Litoral","Viseu","Nelas","Senhorim",40.5230560302734,7.79325008392334,"firepit","2015-01-10",19:28:00,0.5017,0,0,0.5017,0.000874020016382648,1,"Noite",178
5330,"Beira Litoral","Coimbra","Arganil","Arganil",40.2111129760742,8.04904174804688,"firepit","2015-03-31",20:27:00,0.8,0.002,0,0.802,0.00112244755146884,1,"Noite",247.536855189559
5347,"Beira Litoral","Aveiro","Vagos","Vagos",40.5547218322754,8.68091678619385,"agriculture","2015-04-21",11:03:00,0,0,6e-04,0,3.81187143828262e-07,0,"Manhã",250
5348,"Beira Litoral","Coimbra","Cantanhede","Cadima",40.344165802002,8.66627788543701,"agriculture","2015-06-07",23:25:00,0,0,0.05,0,6.99780268995535e-05,0,"Noite",334
5369,"Beira Litoral","Viseu","Santa Comba Dão","Ovoa",40.3544425964355,8.1648998260498,"firepit","2015-03-21",00:18:00,0,0.005,0,0.005,8.53807432271725e-06,0,"Madrugada",120
5381,"Beira Litoral","Viseu","Mortágua","Mortágua",40.400390625,8.23322200775146,"firepit","2015-06-29",16:26:00,0,0.06,0,0.06,0.00010437360243485,1,"Tarde",302
5383,"Beira Litoral","Coimbra","Coimbra","Torres do Mondego",40.1919441223145,8.38088893890381,"firepit","2015-06-07",11:19:00,0.015,0,0,0.015,2.09934080698661e-05,1,"Manhã",308
5393,"Beira Litoral","Viseu","Tondela","Dardavaz",40.4769439697266,8.111891746521,"firepit","2015-07-23",13:48:00,0,0.005,0,0.005,8.53807432271725e-06,0,"Tarde",247.536855189559
5408,"Beira Litoral","Viseu","Castro Daire","Mões",40.8636093139648,7.88786125183105,"fire","2015-01-05",17:03:00,0.5,2,0,2.5,0.00435598612231854,1,"Tarde",165
5424,"Beira Litoral","Coimbra","Góis","Vila Nova do Ceira",40.168083190918,8.16363620758057,"firepit","2015-04-02",16:01:00,0.04,0,0,0.04,5.59824215196428e-05,0,"Tarde",247.536855189559
5427,"Beira Litoral","Aveiro","Ovar","Ovar",40.8647232055664,8.6251392364502,"agriculture","2015-05-29",17:57:00,0,0,0.002,0,1.27062381276088e-06,0,"Tarde",225
5428,"Beira Litoral","Coimbra","Condeixa-a-Nova","Anobra",40.1536102294922,8.52127742767334,"firepit","2015-06-28",18:57:00,0,0.015,0,0.015,2.09934080698661e-05,1,"Noite",284
5451,"Beira Litoral","Aveiro","Ílhavo","Gafanha da Nazaré",40.6358070373535,8.71469402313232,"firepit","2015-06-05",14:29:00,0,6e-04,0,6e-04,3.81187143828262e-07,0,"Tarde",266
5453,"Beira Litoral","Coimbra","Pampilhosa da Serra","Unhais-o-Velho",40.1171569824219,7.78705549240112,"firepit","2015-07-09",12:15:00,0.1,0,0,0.1,0.000139956053799107,0,"Tarde",247.536855189559
5458,"Beira Litoral","Viseu","Viseu","Campo",40.7050018310547,7.92469453811646,"firepit","2015-06-27",17:05:00,0,0.01,0,0.01,1.72503950601838e-05,0,"Tarde",267
5463,"Beira Litoral","Leiria","Porto De Mós","Porto de Mós (São Pedro)",39.6072235107422,8.85192203521729,"firepit","2015-03-16",10:21:00,0,0.5,0,0.5,0.000908909256165319,0,"Manhã",118
5466,"Beira Litoral","Viseu","Vila Nova de Paiva","Touro",40.8950004577637,7.74863910675049,"firepit","2015-03-16",16:03:00,0,0.4,0,0.4,0.000696811412582578,1,"Tarde",247.536855189559
5473,"Beira Litoral","Coimbra","Oliveira do Hospital","Meruge",40.3966674804688,7.80802774429321,"agriculture","2015-07-13",14:21:00,0,0,2,0,0.00279912107598214,0,"Tarde",247.536855189559
5492,"Beira Litoral","Viseu","Viseu","Fragosela",40.6366653442383,7.8423056602478,"firepit","2015-03-04",18:06:00,0,0.001,0,0.001,1.56821773274399e-06,0,"Noite",247.536855189559
5502,"Beira Litoral","Viseu","Castro Daire","Mões",40.8675537109375,7.89349985122681,"firepit","2015-03-09",22:17:00,0.15,0,0,0.15,0.000261195375709248,1,"Noite",146
5522,"Beira Litoral","Coimbra","Figueira da Foz","São Pedro",40.1307220458984,8.8546667098999,"agriculture","2015-04-02",17:47:00,0,0,0.01,0,1.39956053799107e-05,0,"Tarde",174
5548,"Beira Litoral","Viseu","Viseu","Cavernães",40.7197227478027,7.82419443130493,"firepit","2015-01-27",01:04:00,0.015,0.015,0,0.03,5.20996780100502e-05,0,"Madrugada",145
5550,"Beira Litoral","Viseu","Viseu","Cota",40.8358612060547,7.81419467926025,"fire","2015-04-01",13:11:00,363.4,210.5,0,573.9,1,0,"Tarde",247.536855189559
5553,"Beira Litoral","Aveiro","Mealhada","Pampilhosa",16.3452777862549,0.140833333134651,"agriculture","2015-07-16",16:54:00,0,0,8e-04,0,5.0824952510435e-07,0,"Tarde",354
5554,"Beira Litoral","Aveiro","Águeda","Préstimo",40.6181678771973,8.3529167175293,"firepit","2015-05-24",14:06:00,0.2,0,0,0.2,0.000127062381276087,0,"Tarde",221
5555,"Beira Litoral","Leiria","Figueiró dos Vinhos","Aguda",39.9012489318848,8.31511116027832,"fire","2015-05-27",15:00:00,1,2,0,3,0.0054543646280663,1,"Tarde",247.536855189559
